Bedrooms,Bathrooms,City,Zip_Code,Neighborhood,Avg_Rent,Avg_Sqft,Concierge,Lounge,A/C,Smoke Free,Pets Allowed,Pool,Gym,Laundry,Gated,Furnished,Wheelchair Accessible,Carpet,Wood Floor,Plank Floor,Tile Floor
2,1.0,Oakland,94609,Oakland,3000 ,1250.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2,2.0,Oakland,94605,Middle East Oakland,2800 ,1200.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3,1.0,Oakland,94610,Grand Lake,3800 ,1100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1.0,Oakland,94609,Mosswood,2095 ,500.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94609,Mosswood,2195 ,307.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94610,Westlake,2850 ,996.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3,1.0,Oakland,94609,Temescal,2950 ,1300.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1.0,Oakland,94608,Longfellow,2925 ,760.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,1.5,Oakland,94610,Lower Hills District,4800 ,1000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,1899 ,450.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
3,2.0,Oakland,94619,Allendale,3000 ,1064.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
2,1.0,Oakland,94611,Westlake,2600 ,1000.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,1.0,Oakland,94611,Grand Lake,3000 ,1000.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,1.0,Oakland,94611,Grand Lake,2800 ,1000.0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94609,Mosswood,1795 ,375.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,2.5,Oakland,94607,West Oakland,3500 ,1240.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3,1.0,Oakland,94609,Upper Telegraph,4000 ,1100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1.0,Oakland,94605,Foothill Square,1700 ,550.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1.0,Oakland,94619,Middle East Oakland,1500 ,500.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1.0,Oakland,94606,East Lake,2600 ,900.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4,1.5,Oakland,94607,Old Oakland,2900 ,1200.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
3,2.0,Oakland,94608,Longfellow,3200 ,1000.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
2,1.0,Oakland,94611,Northeast Oakland Hills,3150 ,1000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1.0,Oakland,94608,Longfellow,3000 ,600.0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1.0,Oakland,94612,Lakeside,1250 ,200.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2,1.0,Oakland,94602,Lower Hills District,2500 ,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1.0,Oakland,94610,Adams Point,2495 ,650.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,1.0,Oakland,94611,Northeast Oakland Hills,3250 ,1500.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3,1.0,Emeryville,94608,Emeryville,3600 ,1500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1.0,Emeryville,94608,Emeryville,2600 ,1200.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.0,Berkeley,94702,South Berkeley,1980 ,500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.0,Berkeley,94702,South Berkeley,1980 ,500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Berkeley,94703,South Berkeley,1980 ,650.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2.0,Emeryville,94608,Emeryville,4300 ,1600.0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
2,1.0,Berkeley,94705,Elmwood,3050 ,800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1.0,Berkeley,94705,Elmwood,3200 ,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.0,Berkeley,94703,South Berkeley,3300 ,975.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Berkeley,94704,Southside,2188 ,600.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2,1.0,Alameda,94501,Downtown Alameda,2295 ,750.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2.0,Piedmont,94611,Northeast Oakland Hills,5500 ,1851.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,1.0,Berkeley,94704,South Berkeley,2995 ,700.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,1.0,Berkeley,94705,South Berkeley,2250 ,550.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1.5,Berkeley,94705,South Berkeley,4200 ,900.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1.5,Berkeley,94705,South Berkeley,3850 ,800.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6,2.0,Berkeley,94704,Elmwood,7800 ,1800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,4.5,Berkeley,94704,South Berkeley,11990 ,3200.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1.0,Piedmont,94610,Northeast Oakland Hills,5500 ,1815.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3,2.0,Berkeley,94704,South Berkeley,4600 ,1100.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2,1.0,Berkeley,94702,Southwest Berkeley,2550 ,850.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3,2.0,Berkeley,94702,Southwest Berkeley,4500 ,1000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,2.0,Berkeley,94703,South Berkeley,3950 ,1100.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1.0,Berkeley,94703,South Berkeley,2595 ,700.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
6,3.0,Berkeley,94704,South Berkeley,12500 ,3500.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,1.0,Berkeley,94702,Southwest Berkeley,1850 ,580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0,Berkeley,94704,South Berkeley,1775 ,500.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2,2.0,Berkeley,94703,Berkeley,3100 ,1150.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Berkeley,94704,Elmwood,1800 ,550.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Berkeley,94704,South Berkeley,2095 ,450.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,2.0,Oakland,94606,Cleveland Heights,2900 ,1054.0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1
1,1.0,Oakland,94606,East Lake,2400 ,720.0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0
1,1.0,Oakland,94612,Uptown Oakland,3000 ,658.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94606,Highland Terrace,1995 ,1192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2500 ,635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.0,Oakland,94605,Oak Knoll Golf Links,2900 ,1338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.5,Oakland,94602,Lower Hills District,2900 ,1050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.0,Oakland,94609,Longfellow,3850 ,1108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.0,Oakland,94611,Northeast Oakland Hills,3400 ,1154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.0,Oakland,94619,Middle East Oakland,3800 ,1700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.0,Oakland,94606,Reservoir Hill,2850 ,1150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.0,Oakland,94606,Reservoir Hill,2500 ,900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.0,Oakland,94608,Gaskill,2575 ,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.5,Oakland,94607,Uptown Oakland,3000 ,1140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3300 ,862.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,Oakland,94610,Adams Point,5275 ,2158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94601,Jingletown,2020 ,1001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94605,Middle East Oakland,2300 ,870.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94602,Lower Hills District,1925 ,621.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.0,Oakland,94607,West Oakland,3150 ,3952.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,Oakland,94605,Middle East Oakland,3300 ,1693.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94608,Paradise Park,2000 ,1923.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.0,Oakland,94606,San Antonio,1800 ,855.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.0,Oakland,94602,Lower Hills District,3000 ,1623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94605,Middle East Oakland,2000 ,630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.0,Oakland,94618,Rockridge,3500 ,1406.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3100 ,722.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.0,Oakland,94605,Middle East Oakland,2100 ,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.0,Oakland,94602,Lower Hills District,2650 ,900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.0,Oakland,94607,Uptown Oakland,3250 ,1093.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94607,West Oakland,1850 ,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94607,Uptown Oakland,2199 ,540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2995 ,971.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.0,Oakland,94607,Uptown Oakland,3200 ,922.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.0,Oakland,94607,Uptown Oakland,2995 ,940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94611,Westlake,1995 ,695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.0,Oakland,94609,Temescal,2950 ,1343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94606,San Antonio,1550 ,513.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2,3.0,Oakland,94603,East Oakland,2700 ,1288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.0,Oakland,94612,Uptown Oakland,2095 ,455.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0,0.5,Oakland,94612,Uptown Oakland,1004 ,155.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0,0.5,Oakland,94612,Uptown Oakland,1390 ,180.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,1921 ,455.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94612,Lakeside,2095 ,495.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
3,1.0,Oakland,94608,Longfellow,2750 ,960.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0,1.0,Oakland,94612,Lakeside,1745 ,450.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94611,Grand Lake,2200 ,650.0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
1,1.0,Oakland,94611,Grand Lake,2000 ,650.0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
1,1.0,Oakland,94611,Piedmont Avenue,2195 ,650.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94611,Piedmont Avenue,2495 ,785.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,1.0,Oakland,94601,Foothill,1795 ,450.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94601,Foothill,1995 ,550.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
0,1.0,Oakland,94601,Foothill,1795 ,450.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
3,2.0,Oakland,94602,School,3695 ,1200.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94601,Foothill,1795 ,450.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,1.5,Oakland,94602,School,2995 ,900.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94601,Foothill,1895 ,550.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
3,2.0,Oakland,94607,West Oakland,4995 ,2000.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0,1.0,Oakland,94601,Foothill,1695 ,450.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,2.0,Oakland,94607,Chinatown,2695 ,750.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94609,Temescal,2100 ,550.0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,1.0,Oakland,94618,Shafter,1695 ,400.0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
2,1.0,Oakland,94607,West Oakland,2000 ,950.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94607,Chinatown,1800 ,500.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2,1.0,Oakland,94619,Redwood Heights,2300 ,1200.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,1.0,Oakland,94608,Santa Fe,1700 ,415.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4,2.0,Oakland,94619,Allendale,3599 ,3226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94606,East Lake,1745 ,2435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.0,Oakland,94607,West Oakland,3650 ,1650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3.0,Oakland,94605,Middle East Oakland,1995 ,11012.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.0,Oakland,94607,West Oakland,3250 ,1495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17.0,Oakland,94610,Lower Hills District,2095 ,566.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0,Oakland,94610,Adams Point,1895 ,328.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94610,Adams Point,2099 ,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94610,Adams Point,2199 ,800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2199 ,560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2099 ,560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2199 ,560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2199 ,560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.0,Oakland,94605,Middle East Oakland,3900 ,1407.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1.0,Oakland,94606,Peralta-Laney,1965 ,650.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,1.0,Oakland,94610,Grand Lake,2250 ,650.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,2.0,Oakland,94605,Southeast Oakland Hills,2995 ,1123.0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
1,1.0,Oakland,94609,Hoover-Foster,1725 ,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,3595 ,973.0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2,1.0,Oakland,94603,Sobrante Park,2800 ,1080.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3,1.0,Oakland,94606,Highland Terrace,2650 ,1075.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,1.0,Oakland,94609,Upper Telegraph,2295 ,800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94611,Grand Lake,2400 ,800.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94608,Gaskill,1995 ,500.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1.0,Oakland,94607,Uptown Oakland,2495 ,822.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1.0,Oakland,94611,Grand Lake,2300 ,850.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1.0,Oakland,94611,Grand Lake,2600 ,900.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2,1.0,Oakland,94611,Grand Lake,2600 ,800.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94610,Oakland,2450 ,800.0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
0,1.0,Oakland,94606,East Lake,1650 ,650.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
2,1.0,Oakland,94610,Ivy Hill,2250 ,900.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94611,Westlake,2700 ,897.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
1,1.0,Oakland,94609,Temescal,1995 ,550.0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1,1.0,Oakland,94609,Temescal,1675 ,500.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
3,3.0,Oakland,94610,Cleveland Heights,3990 ,1715.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1.0,Oakland,94606,Ivy Hill,1950 ,675.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5,2.0,Oakland,94612,Hoover-Foster,3400 ,1057.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4,2.0,Oakland,94612,Hoover-Foster,3400 ,1100.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0,1.0,Oakland,94621,Webster,1375 ,468.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4,1.0,Oakland,94609,Shafter,3495 ,1500.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2,1.0,Oakland,94612,Uptown Oakland,2399 ,725.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94610,Grand Lake,2250 ,500.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.5,Oakland,94607,Chinatown,2095 ,1000.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1.0,Oakland,94609,Mosswood,1900 ,650.0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,1.0,Oakland,94609,Mosswood,1650 ,625.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,1.0,Oakland,94609,Temescal,2200 ,900.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,1.0,Oakland,94621,Fitchburg,2800 ,1008.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4,1.0,Oakland,94612,Hoover-Foster,2850 ,1624.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,1.0,Oakland,94608,Longfellow,1775 ,750.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1.0,Oakland,94609,Longfellow,2650 ,789.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,1.0,Oakland,94609,Longfellow,2650 ,789.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,1.0,Oakland,94608,Longfellow,2300 ,700.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94612,Uptown Oakland,2599 ,1000.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2,1.0,Oakland,94608,Paradise Park,2150 ,800.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.0,Oakland,94610,Adams Point,2375 ,700.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,2.0,Oakland,94607,Chinatown,2695 ,922.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
3,1.0,Oakland,94608,Gaskill,2490 ,950.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94605,Southeast Oakland Hills,1025 ,400.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,1.0,Oakland,94610,Grand Lake,3600 ,1250.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94606,Cleveland Heights,2450 ,1000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Oakland,94606,Cleveland Heights,2450 ,1000.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,1.0,Oakland,94610,Adams Point,3350 ,1200.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1,1.0,Oakland,94610,Westlake,2600 ,950.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1.0,Oakland,94610,Adams Point,2600 ,750.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,1.0,Oakland,94610,Westlake,2450 ,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,1.0,Oakland,94610,Lower Hills District,2200 ,650.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2,2.5,Oakland,94610,Grand Lake,3995 ,1360.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2,2.0,Oakland,94610,Adams Point,3750 ,1100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,1.0,Oakland,94619,Redwood Heights,3200 ,1088.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,1.0,Oakland,94610,Lower Hills District,1599 ,600.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,1.0,Oakland,94602,Lower Hills District,2050 ,740.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,2.0,Oakland,94611,Grand Lake,2550 ,1100.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94611,Piedmont Avenue,2195 ,650.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94607,Chinatown,2325 ,848.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94610,Grand Lake,2500 ,850.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94609,Temescal,1995 ,600.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94618,Upper Telegraph,1995 ,450.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1.0,Oakland,94610,Adams Point,2599 ,800.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1.0,Oakland,94610,Adams Point,2350 ,800.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2.0,Oakland,94610,Adams Point,4195 ,1100.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1.0,Oakland,94610,Adams Point,2350 ,800.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2,1.0,Oakland,94607,West Oakland,1970 ,750.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,1.0,Oakland,94609,Santa Fe,3250 ,800.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94611,Piedmont Avenue,2895 ,800.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2.0,Oakland,94611,Northeast Oakland Hills,4000 ,1600.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2,1.0,Oakland,94602,School,2245 ,875.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1.0,Oakland,94609,Temescal,1995 ,500.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2,1.0,Oakland,94608,West Oakland,2800 ,1300.0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
2,1.0,Oakland,94602,School,2300 ,725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1.0,Oakland,94609,Longfellow,2250 ,921.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
3,1.0,Oakland,94609,Santa Fe,2800 ,900.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2,2.0,Oakland,94610,Adams Point,2550 ,10.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94607,Uptown Oakland,2600 ,680.0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
1,1.0,Oakland,94611,Grand Lake,2400 ,700.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1.0,Oakland,94610,Adams Point,2395 ,500.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1,1.0,Oakland,94610,Adams Point,2495 ,710.0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
2,1.0,Oakland,94603,Webster,2800 ,600.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,1.0,Oakland,94609,Mosswood,1675 ,350.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0,1.0,Berkeley,94704,Southside,2100 ,350.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1.0,Berkeley,94705,Elmwood,2400 ,800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.5,San Leandro,94577,Farrelly Pond District,1795 ,362.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0,Emeryville,94608,Emeryville,2650 ,861.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.0,Piedmont,94611,Northeast Oakland Hills,10500 ,3300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3.0,Piedmont,94611,Northeast Oakland Hills,5375 ,1891.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
